Peak_0.85V,Mean,Std_Dev,Energy,Skewness,Kurtosis,DCT_1,DCT_2,DCT_3,DCT_4,DCT_5
14.65471108072081,17.075420698924983,1.6853109450172612,1090790.031923815,-0.43063994174918396,0.28747195982755835,49.64044116132181,-20.723238248507233,-0.8444357399781042,-28.18724989147045,-21.168805242953027
15.778618975097594,18.661059273908204,1.6319199290212103,1300078.186231887,-0.3936864136595053,0.16513004184058655,46.85932865524275,-22.32900108750472,1.612029152223653,-28.48397642791702,-15.235923783227218
12.465234869043947,15.229227187512759,1.5327753504517316,868002.8095191909,-0.4709199536590648,0.26010365325629214,41.66614509979079,-24.983363439398616,2.0206385682758343,-25.192115573945614,-15.166744036814697
16.97761384820925,20.99138684408358,1.7649562100084377,1644106.3175867926,-0.5511947204171909,0.31623502668608694,43.79726923131678,-25.637884629374327,5.226620711820568,-27.12150607912577,-15.217962233129501
16.42641416055122,19.626440359964846,1.7572528783725194,1438596.29135709,-0.5533142351337792,0.5293770865852925,48.70035899148482,-22.87345784700188,5.821893344609641,-28.00235144697718,-18.35468326812118
17.095715782337358,20.439536622856046,1.7527579729478586,1559237.4602039254,-0.5932213397269566,0.5381031702928127,46.670878757400516,-21.906856123892545,5.6885255711778235,-30.72390512364908,-17.79917571244888
12.090552269116415,15.121352577265807,1.5304116442136373,855845.6025147269,-0.33026746098136345,0.22197627079443327,45.709825299652024,-18.3518838373205,-0.9733916043427656,-27.514959506738293,-13.251329829340385
13.11769894029373,17.00139717319689,1.5504860181896485,1079827.8546772054,-0.4184290093664534,0.2987237104543863,40.93448312337317,-15.917978010265994,5.020952045339173,-27.630947879353954,-17.485423556674625
9.213386759132401,11.655155177556594,1.3731224155391706,510282.6378465325,-0.2953567334037973,0.4898087897306267,39.07886542951917,-14.502314428854222,-2.8544780681201667,-21.563282588163013,-15.375353161270487
10.67066309121993,13.651899657370391,1.5863071489066654,699840.1717877821,-0.43306904158457854,0.3507286794683626,49.73286599917304,-20.03505775190841,-1.7058967060797219,-23.893115402135173,-15.243473516610647
17.743520621846315,20.366305870594122,1.7402634974641205,1548004.322523526,-0.5818779594946455,0.77453316598849,42.63041750510982,-22.96047756784027,5.9196470994561885,-29.14091744733537,-17.513221984656468
12.202040362242203,15.004602760358123,1.6581770407430108,844323.76212547,-0.3589066466474633,0.2696385832375663,47.715830646911954,-24.130505050571287,-7.317264385723162,-31.292995199242277,-15.346230360096499
13.620758306321683,15.1089456152958,1.6865191296787432,856316.5851306361,-0.45184752729518307,0.30090835636981916,47.35804014710085,-26.112632337416194,-0.8961962105298084,-28.44063573582018,-15.35313769388701
13.860807306795259,17.769385053188817,1.6836515707177866,1180360.1214251618,-0.6142829413534764,0.7666340176842565,46.6421938875213,-26.006782591155932,1.8317688736355358,-30.975993740397683,-15.360443299584006
